,device_tag,mac_address,timestamps,quaternions_0,quaternions_1,quaternions_2,quaternions_3,accelerations_0,accelerations_1,accelerations_2
305,Movella DOT,D4:22:CD:07:AA:FB,5083435,0.21923942863941193,0.01149920653551817,0.005212884396314621,0.9755894541740417,0.1985115259885788,0.14253537356853485,9.686055183410645
306,Movella DOT,D4:22:CD:07:AA:FB,5100102,0.21924714744091034,0.01150964293628931,0.005196700803935528,0.9755876064300537,0.1593610942363739,0.14121825993061066,9.684857368469238
306,Movella DOT,D4:22:CD:07:A7:43,5100102,0.6236419677734375,-0.003505272790789604,0.004703393671661615,0.7816881537437439,-0.1229393482208252,0.01063511986285448,10.186827659606934
307,Movella DOT,D4:22:CD:07:A7:43,5116769,0.6236380934715271,-0.0035021291114389896,0.004704297054558992,0.7816912531852722,-0.11184711754322052,0.01995820552110672,10.196609497070312
307,Movella DOT,D4:22:CD:07:AA:FB,5116769,0.21925020217895508,0.011507422663271427,0.005185884889215231,0.975587010383606,0.2011064887046814,0.1399862915277481,9.678136825561523
308,Movella DOT,D4:22:CD:07:AA:FB,5133436,0.2192598432302475,0.01150179747492075,0.00518536102026701,0.9755849242210388,0.22020265460014343,0.151275172829628,9.69878101348877
308,Movella DOT,D4:22:CD:07:A7:43,5133436,0.6236435174942017,-0.003497285768389702,0.004701763857156038,0.7816869020462036,-0.11172971874475479,0.03626730293035507,10.19176959991455
309,Movella DOT,D4:22:CD:07:AA:FB,5150103,0.21926969289779663,0.011502411216497421,0.005188319366425276,0.9755827188491821,0.19789919257164001,0.13994504511356354,9.684383392333984
309,Movella DOT,D4:22:CD:07:A7:43,5150103,0.6236457228660583,-0.0034964673686772585,0.004697927739471197,0.7816851139068604,-0.10375548899173737,0.03707261383533478,10.18619441986084
310,Movella DOT,D4:22:CD:07:A7:43,5166770,0.6236491799354553,-0.0034972236026078463,0.004707141313701868,0.7816823124885559,-0.11173180490732193,0.02424522303044796,10.177276611328125
310,Movella DOT,D4:22:CD:07:AA:FB,5166770,0.2192595899105072,0.01149644237011671,0.005189658608287573,0.9755850434303284,0.18959635496139526,0.1479939967393875,9.681646347045898
311,Movella DOT,D4:22:CD:07:AA:FB,5183437,0.21924631297588348,0.011490433476865292,0.005187792703509331,0.9755880832672119,0.18762603402137756,0.14979863166809082,9.694868087768555
311,Movella DOT,D4:22:CD:07:A7:43,5183437,0.6236493587493896,-0.0034919853787869215,0.004716282710433006,0.7816821336746216,-0.1164579838514328,0.009100917726755142,10.206584930419922
312,Movella DOT,D4:22:CD:07:A7:43,5200104,0.6236439943313599,-0.0034826600458472967,0.004716869909316301,0.781686544418335,-0.11632358282804489,0.006654891651123762,10.19752025604248
312,Movella DOT,D4:22:CD:07:AA:FB,5200104,0.21924704313278198,0.011478954926133156,0.0051976703107357025,0.9755880236625671,0.1895790994167328,0.13751208782196045,9.6675443649292
313,Movella DOT,D4:22:CD:07:AA:FB,5216771,0.21925996243953705,0.011485211551189423,0.005199003964662552,0.9755851030349731,0.18150627613067627,0.13550420105457306,9.68923568725586
313,Movella DOT,D4:22:CD:07:A7:43,5216771,0.6236426830291748,-0.00348745402880013,0.004723288118839264,0.7816875576972961,-0.12253652513027191,0.022553937509655952,10.184061050415039
314,Movella DOT,D4:22:CD:07:A7:43,5233438,0.6236470937728882,-0.0034856926649808884,0.004723678342998028,0.7816840410232544,-0.10783561319112778,0.01349160261452198,10.187614440917969
314,Movella DOT,D4:22:CD:07:AA:FB,5233438,0.21924209594726562,0.011480890214443207,0.005194971803575754,0.9755892157554626,0.17743949592113495,0.1341107189655304,9.674846649169922
315,Movella DOT,D4:22:CD:07:AA:FB,5250105,0.21922627091407776,0.011473564431071281,0.005195159465074539,0.9755927920341492,0.18248705565929413,0.13962605595588684,9.685809135437012
315,Movella DOT,D4:22:CD:07:A7:43,5250105,0.6236569881439209,-0.0034905397333204746,0.004732111003249884,0.7816759943962097,-0.1237272173166275,0.009633153676986694,10.200369834899902
316,Movella DOT,D4:22:CD:07:A7:43,5266772,0.6236647963523865,-0.0034932573325932026,0.004727364517748356,0.7816697359085083,-0.125430628657341,0.022536251693964005,10.202550888061523
316,Movella DOT,D4:22:CD:07:AA:FB,5266772,0.21924783289432526,0.011478550732135773,0.005196795798838139,0.9755878448486328,0.18621250987052917,0.14246225357055664,9.681404113769531
317,Movella DOT,D4:22:CD:07:AA:FB,5283439,0.21926771104335785,0.011472746729850769,0.005194195080548525,0.9755834341049194,0.2145080268383026,0.15166671574115753,9.675771713256836
317,Movella DOT,D4:22:CD:07:A7:43,5283439,0.6236724257469177,-0.003497558878734708,0.004717700183391571,0.7816637754440308,-0.12224967777729034,0.038657937198877335,10.182629585266113
318,Movella DOT,D4:22:CD:07:A7:43,5300106,0.6236745715141296,-0.003500139806419611,0.004716366995126009,0.7816620469093323,-0.11838165670633316,0.04650835692882538,10.20019245147705
318,Movella DOT,D4:22:CD:07:AA:FB,5300106,0.21926888823509216,0.01147198211401701,0.00520559586584568,0.9755832552909851,0.21410568058490753,0.157404363155365,9.667463302612305
319,Movella DOT,D4:22:CD:07:AA:FB,5316773,0.21925435960292816,0.01146761141717434,0.00521866837516427,0.9755863547325134,0.20313186943531036,0.148097425699234,9.692821502685547
319,Movella DOT,D4:22:CD:07:A7:43,5316773,0.6236811876296997,-0.0035023509990423918,0.004717580508440733,0.7816567420959473,-0.10828027129173279,0.016674082726240158,10.18689250946045
320,Movella DOT,D4:22:CD:07:A7:43,5333440,0.6236952543258667,-0.003497278317809105,0.0047225491143763065,0.7816454768180847,-0.10678087919950485,0.002841818844899535,10.199548721313477
320,Movella DOT,D4:22:CD:07:AA:FB,5333440,0.21926560997962952,0.01148308627307415,0.0052214027382433414,0.9755836129188538,0.18880854547023773,0.11877979338169098,9.667816162109375
321,Movella DOT,D4:22:CD:07:AA:FB,5350107,0.21927522122859955,0.011490873992443085,0.005211902782320976,0.9755815267562866,0.183014914393425,0.15080603957176208,9.69656753540039
321,Movella DOT,D4:22:CD:07:A7:43,5350107,0.6236979961395264,-0.0034932568669319153,0.0047247037291526794,0.781643271446228,-0.11124396324157715,-0.006979967001825571,10.19127082824707
322,Movella DOT,D4:22:CD:07:A7:43,5366774,0.623698890209198,-0.0034868139773607254,0.004725646693259478,0.7816426157951355,-0.12739641964435577,0.02354251965880394,10.200272560119629
322,Movella DOT,D4:22:CD:07:AA:FB,5366774,0.2192567139863968,0.01149319764226675,0.005208516959100962,0.9755856394767761,0.19541393220424652,0.13380101323127747,9.657990455627441
323,Movella DOT,D4:22:CD:07:AA:FB,5383441,0.21925996243953705,0.011504068970680237,0.005208915565162897,0.9755847454071045,0.20280107855796814,0.14793062210083008,9.68488883972168
323,Movella DOT,D4:22:CD:07:A7:43,5383441,0.6236916780471802,-0.003489935304969549,0.004717194940894842,0.7816484570503235,-0.11193013936281204,0.03304969519376755,10.19094181060791
324,Movella DOT,D4:22:CD:07:A7:43,5400108,0.623706042766571,-0.003485170193016529,0.004716932773590088,0.7816370129585266,-0.116590216755867,0.02877887152135372,10.203859329223633
324,Movella DOT,D4:22:CD:07:AA:FB,5400108,0.21927008032798767,0.011507470160722733,0.005203199107199907,0.9755824208259583,0.18468287587165833,0.15026283264160156,9.676244735717773
325,Movella DOT,D4:22:CD:07:AA:FB,5416775,0.21927890181541443,0.011510124430060387,0.005211548879742622,0.9755805134773254,0.17570677399635315,0.14269430935382843,9.695298194885254
325,Movella DOT,D4:22:CD:07:A7:43,5416775,0.6237164735794067,-0.0034848093055188656,0.004730083979666233,0.7816286087036133,-0.14020125567913055,0.026444733142852783,10.207406997680664
326,Movella DOT,D4:22:CD:07:A7:43,5433442,0.6237319707870483,-0.0034859348088502884,0.004732400644570589,0.7816162705421448,-0.12621085345745087,0.006080538034439087,10.203866958618164
326,Movella DOT,D4:22:CD:07:AA:FB,5433442,0.2193172127008438,0.011498518288135529,0.005210297182202339,0.9755719900131226,0.17483548820018768,0.150618314743042,9.717309951782227
327,Movella DOT,D4:22:CD:07:AA:FB,5450109,0.21933285892009735,0.01149256806820631,0.0052064647898077965,0.9755685329437256,0.18484219908714294,0.1417188197374344,9.679128646850586
327,Movella DOT,D4:22:CD:07:A7:43,5450109,0.6237398982048035,-0.0034856200218200684,0.004730938468128443,0.7816099524497986,-0.12432495504617691,0.013648812659084797,10.189502716064453
328,Movella DOT,D4:22:CD:07:A7:43,5466776,0.623738169670105,-0.0034792919177562,0.00473884167149663,0.7816113233566284,-0.08734643459320068,0.019428111612796783,10.178350448608398
328,Movella DOT,D4:22:CD:07:AA:FB,5466776,0.21934330463409424,0.011488545686006546,0.005214182194322348,0.9755661487579346,0.1982378214597702,0.13104863464832306,9.68676471710205
329,Movella DOT,D4:22:CD:07:AA:FB,5483443,0.21932916343212128,0.011485415510833263,0.005220018792897463,0.9755693674087524,0.20062705874443054,0.12775243818759918,9.67880630493164
329,Movella DOT,D4:22:CD:07:A7:43,5483443,0.6237493753433228,-0.0034831634256988764,0.004743642173707485,0.7816023826599121,-0.1120554581284523,0.018429890275001526,10.20052433013916
330,Movella DOT,D4:22:CD:07:A7:43,5500110,0.6237446665763855,-0.0034900768660008907,0.004748784005641937,0.7816058993339539,-0.12007046490907669,0.011114007793366909,10.171751976013184
330,Movella DOT,D4:22:CD:07:AA:FB,5500110,0.21932055056095123,0.011484669521450996,0.005215203855186701,0.97557133436203,0.19799098372459412,0.14620643854141235,9.677549362182617
331,Movella DOT,D4:22:CD:07:AA:FB,5516777,0.21929962933063507,0.01148014422506094,0.005214127711951733,0.9755761027336121,0.1868319809436798,0.1665257215499878,9.699073791503906
331,Movella DOT,D4:22:CD:07:A7:43,5516777,0.6237484216690063,-0.003484960412606597,0.004738503135740757,0.7816030383110046,-0.11801975965499878,0.028629621490836143,10.201810836791992
332,Movella DOT,D4:22:CD:07:A7:43,5533444,0.6237457990646362,-0.0034901942126452923,0.004739915020763874,0.7816051244735718,-0.11736365407705307,0.037003036588430405,10.20116901397705
332,Movella DOT,D4:22:CD:07:AA:FB,5533444,0.21927757561206818,0.011479207314550877,0.005226920824497938,0.9755809903144836,0.20461732149124146,0.15878933668136597,9.701708793640137
333,Movella DOT,D4:22:CD:07:AA:FB,5550111,0.2192867547273636,0.011479709297418594,0.005230190232396126,0.9755789637565613,0.2081822156906128,0.1438135802745819,9.684578895568848
333,Movella DOT,D4:22:CD:07:A7:43,5550111,0.623749315738678,-0.003492492251098156,0.00474137207493186,0.7816023230552673,-0.11864743381738663,0.03799954429268837,10.203591346740723
334,Movella DOT,D4:22:CD:07:A7:43,5566778,0.6237516403198242,-0.0034872451797127724,0.004750602878630161,0.7816004753112793,-0.0969051718711853,0.012078794650733471,10.191560745239258
334,Movella DOT,D4:22:CD:07:AA:FB,5566778,0.21927309036254883,0.011473728343844414,0.005227806977927685,0.9755821228027344,0.18980060517787933,0.13923539221286774,9.68044376373291
335,Movella DOT,D4:22:CD:07:A7:43,5583445,0.6237503886222839,-0.003482140600681305,0.004744926933199167,0.7816015481948853,-0.11789225786924362,0.005075591616332531,10.204519271850586
335,Movella DOT,D4:22:CD:07:AA:FB,5583445,0.21925996243953705,0.011475946754217148,0.005233644507825375,0.9755849838256836,0.1750703901052475,0.1358056515455246,9.662508964538574
336,Movella DOT,D4:22:CD:07:AA:FB,5600112,0.2192654311656952,0.011485900729894638,0.00523632625117898,0.9755836725234985,0.17145493626594543,0.15695346891880035,9.66657829284668
336,Movella DOT,D4:22:CD:07:A7:43,5600112,0.623756468296051,-0.0034800847060978413,0.004751487635076046,0.7815966010093689,-0.14019088447093964,0.0059537943452596664,10.207307815551758
337,Movella DOT,D4:22:CD:07:A7:43,5616779,0.6237630844116211,-0.0034762488212436438,0.004746091552078724,0.7815913558006287,-0.13117748498916626,0.017698315903544426,10.206684112548828
337,Movella DOT,D4:22:CD:07:AA:FB,5616779,0.21926705539226532,0.011483016423881054,0.005237930919975042,0.9755833148956299,0.17375832796096802,0.14486119151115417,9.675077438354492
338,Movella DOT,D4:22:CD:07:AA:FB,5633446,0.21927624940872192,0.011474944651126862,0.005240950267761946,0.9755813479423523,0.17555725574493408,0.1428951621055603,9.675186157226562
338,Movella DOT,D4:22:CD:07:A7:43,5633446,0.6237688660621643,-0.003474312135949731,0.004749505314975977,0.781586766242981,-0.10848519206047058,0.01166610699146986,10.201728820800781
339,Movella DOT,D4:22:CD:07:A7:43,5650113,0.6237719058990479,-0.003480601590126753,0.00474006962031126,0.7815843224525452,-0.09450734406709671,0.019090872257947922,10.176892280578613
339,Movella DOT,D4:22:CD:07:AA:FB,5650113,0.21928203105926514,0.011474787257611752,0.005231950897723436,0.9755801558494568,0.20612208545207977,0.13168847560882568,9.691904067993164
340,Movella DOT,D4:22:CD:07:AA:FB,5666780,0.21928897500038147,0.011481011286377907,0.005231497343629599,0.9755784273147583,0.2008015215396881,0.1520201563835144,9.697416305541992
340,Movella DOT,D4:22:CD:07:A7:43,5666780,0.6237669587135315,-0.0034883080516010523,0.0047440482303500175,0.7815881967544556,-0.09309346973896027,0.034920331090688705,10.206338882446289
341,Movella DOT,D4:22:CD:07:A7:43,5683447,0.623773992061615,-0.0034932990092784166,0.004738673102110624,0.7815826535224915,-0.11417283117771149,0.049734074622392654,10.185153007507324
341,Movella DOT,D4:22:CD:07:AA:FB,5683447,0.2192789614200592,0.01148192398250103,0.005228838883340359,0.9755806922912598,0.20969252288341522,0.14702484011650085,9.679496765136719
342,Movella DOT,D4:22:CD:07:AA:FB,5700114,0.21928517520427704,0.011478237807750702,0.005230171140283346,0.9755793809890747,0.19033245742321014,0.15087221562862396,9.675139427185059
342,Movella DOT,D4:22:CD:07:A7:43,5700114,0.623775839805603,-0.0034922361373901367,0.004744232166558504,0.7815811634063721,-0.10818749666213989,0.04437527433037758,10.179283142089844
343,Movella DOT,D4:22:CD:07:A7:43,5716781,0.6237803101539612,-0.003497977973893285,0.004754300229251385,0.781577467918396,-0.11627691984176636,0.010543459095060825,10.197917938232422
343,Movella DOT,D4:22:CD:07:AA:FB,5716781,0.2192888855934143,0.011490871198475361,0.0052293213084340096,0.9755783081054688,0.19048349559307098,0.139051616191864,9.673988342285156
344,Movella DOT,D4:22:CD:07:A7:43,5733448,0.6237748861312866,-0.0035050350707024336,0.004752625711262226,0.7815818190574646,-0.11087767034769058,0.03249270096421242,10.212017059326172
344,Movella DOT,D4:22:CD:07:AA:FB,5733448,0.21929053962230682,0.011493967846035957,0.005238309036940336,0.9755778908729553,0.19247423112392426,0.13242928683757782,9.709311485290527
345,Movella DOT,D4:22:CD:07:AA:FB,5750115,0.21929916739463806,0.01148872822523117,0.005247375927865505,0.9755759239196777,0.2002047896385193,0.13638046383857727,9.660046577453613
345,Movella DOT,D4:22:CD:07:A7:43,5750115,0.6237750053405762,-0.0035032853484153748,0.004748322069644928,0.781581699848175,-0.11338002979755402,0.026517365127801895,10.17879581451416
346,Movella DOT,D4:22:CD:07:A7:43,5766782,0.6237770318984985,-0.0035071764141321182,0.004754890687763691,0.7815800309181213,-0.1200597807765007,-0.0007161058601923287,10.189285278320312
346,Movella DOT,D4:22:CD:07:AA:FB,5766782,0.21930940449237823,0.011483018286526203,0.005252084229141474,0.9755736589431763,0.18084925413131714,0.12394446134567261,9.681273460388184
347,Movella DOT,D4:22:CD:07:AA:FB,5783449,0.21930143237113953,0.011491687037050724,0.005254448391497135,0.97557532787323,0.17448820173740387,0.14379170536994934,9.68244457244873
347,Movella DOT,D4:22:CD:07:A7:43,5783449,0.6237848401069641,-0.00350584601983428,0.004759164527058601,0.7815738320350647,-0.1261504888534546,0.014832984656095505,10.20463752746582
348,Movella DOT,D4:22:CD:07:AA:FB,5800116,0.21930941939353943,0.011495267041027546,0.005249795503914356,0.9755735397338867,0.1780722290277481,0.1590176373720169,9.665399551391602
348,Movella DOT,D4:22:CD:07:A7:43,5800116,0.6237958073616028,-0.00350164039991796,0.004766471683979034,0.7815650701522827,-0.13890279829502106,0.013332657516002655,10.185433387756348
349,Movella DOT,D4:22:CD:07:A7:43,5816783,0.6238062381744385,-0.003504295600578189,0.004767610225826502,0.7815567255020142,-0.13197778165340424,0.013505962677299976,10.197978019714355
349,Movella DOT,D4:22:CD:07:AA:FB,5816783,0.21929357945919037,0.011486796662211418,0.005251341033726931,0.9755772352218628,0.19522486627101898,0.14068381488323212,9.695509910583496
350,Movella DOT,D4:22:CD:07:AA:FB,5833450,0.2192758321762085,0.011490479111671448,0.005258714314550161,0.975581169128418,0.1987459361553192,0.14892354607582092,9.692266464233398
350,Movella DOT,D4:22:CD:07:A7:43,5833450,0.6238194108009338,-0.0035109687596559525,0.004766318015754223,0.7815462350845337,-0.10600817203521729,0.008167365565896034,10.187925338745117
351,Movella DOT,D4:22:CD:07:AA:FB,5850117,0.21926294267177582,0.011484717950224876,0.005261464510113001,0.975584089756012,0.1894562691450119,0.141728013753891,9.692745208740234
351,Movella DOT,D4:22:CD:07:A7:43,5850117,0.623818039894104,-0.003504019696265459,0.004767631646245718,0.7815471887588501,-0.11242349445819855,0.00811346247792244,10.18183422088623
352,Movella DOT,D4:22:CD:07:A7:43,5866784,0.6238341927528381,-0.0035066416021436453,0.00476456992328167,0.7815343141555786,-0.11703615635633469,0.014335951767861843,10.189837455749512
352,Movella DOT,D4:22:CD:07:AA:FB,5866784,0.21930570900440216,0.011482865549623966,0.005266912747174501,0.9755745530128479,0.18307910859584808,0.13640417158603668,9.671123504638672
353,Movella DOT,D4:22:CD:07:A7:43,5883451,0.6238284707069397,-0.0034978773910552263,0.004767079371958971,0.7815388441085815,-0.10776291787624359,0.022684790194034576,10.184834480285645
353,Movella DOT,D4:22:CD:07:AA:FB,5883451,0.2193129062652588,0.011487504467368126,0.00526127964258194,0.9755727648735046,0.19903935492038727,0.15266764163970947,9.67738151550293
354,Movella DOT,D4:22:CD:07:AA:FB,5900118,0.21929511427879333,0.011486602015793324,0.0052640694193542,0.9755767583847046,0.21594208478927612,0.16388151049613953,9.698582649230957
354,Movella DOT,D4:22:CD:07:A7:43,5900118,0.6238236427307129,-0.0035013866145163774,0.004757942631840706,0.7815427184104919,-0.11502453684806824,0.04914291575551033,10.207404136657715
355,Movella DOT,D4:22:CD:07:A7:43,5916785,0.6238287687301636,-0.00349669111892581,0.004761365242302418,0.7815387845039368,-0.11757725477218628,0.03318207338452339,10.2066068649292
355,Movella DOT,D4:22:CD:07:AA:FB,5916785,0.21928802132606506,0.011478610336780548,0.005261048208922148,0.9755784273147583,0.2071910947561264,0.16694776713848114,9.672713279724121
356,Movella DOT,D4:22:CD:07:A7:43,5933452,0.6238439083099365,-0.0034899089951068163,0.004766307771205902,0.7815266251564026,-0.1208747997879982,0.016710611060261726,10.214669227600098
356,Movella DOT,D4:22:CD:07:AA:FB,5933452,0.21928690373897552,0.011477552354335785,0.005265087820589542,0.975578784942627,0.18780562281608582,0.14775453507900238,9.695731163024902
357,Movella DOT,D4:22:CD:07:A7:43,5950119,0.6238575577735901,-0.003497268306091428,0.004767523147165775,0.7815156579017639,-0.11274302750825882,-0.014172343537211418,10.180731773376465
357,Movella DOT,D4:22:CD:07:AA:FB,5950119,0.21928109228610992,0.011470089666545391,0.005271462723612785,0.9755802154541016,0.17239263653755188,0.1412515789270401,9.671489715576172
358,Movella DOT,D4:22:CD:07:AA:FB,5966786,0.21928462386131287,0.011463265866041183,0.005274961236864328,0.9755793213844299,0.18231874704360962,0.13109418749809265,9.651873588562012
358,Movella DOT,D4:22:CD:07:A7:43,5966786,0.6238550543785095,-0.0035026713740080595,0.004774492233991623,0.7815176844596863,-0.12214212119579315,-0.007374825421720743,10.194598197937012
359,Movella DOT,D4:22:CD:07:A7:43,5983453,0.6239065527915955,-0.0035671833902597427,0.004689638502895832,0.7814767956733704,-0.11407334357500076,0.0022882074117660522,10.193363189697266
359,Movella DOT,D4:22:CD:07:AA:FB,5983453,0.21931326389312744,0.011394399218261242,0.0051757702603936195,0.9755741953849792,0.20252056419849396,0.13593465089797974,9.693877220153809
360,Movella DOT,D4:22:CD:07:AA:FB,6000120,0.2192910611629486,0.011378523893654346,0.005171115044504404,0.9755794405937195,0.20001329481601715,0.1462557315826416,9.671490669250488
360,Movella DOT,D4:22:CD:07:A7:43,6000120,0.623912513256073,-0.003576507093384862,0.004684860352426767,0.7814720869064331,-0.10631795227527618,0.03244500234723091,10.199411392211914
361,Movella DOT,D4:22:CD:07:A7:43,6016787,0.6239203810691833,-0.003573616035282612,0.00467702466994524,0.7814658284187317,-0.11753746122121811,0.042331624776124954,10.193198204040527
361,Movella DOT,D4:22:CD:07:AA:FB,6016787,0.21929846704006195,0.011376762762665749,0.005164395086467266,0.9755778312683105,0.20065709948539734,0.15046089887619019,9.684115409851074
362,Movella DOT,D4:22:CD:07:AA:FB,6033454,0.21926531195640564,0.011370924301445484,0.005172796081751585,0.9755852818489075,0.2010319083929062,0.15332403779029846,9.702271461486816
362,Movella DOT,D4:22:CD:07:A7:43,6033454,0.623927891254425,-0.0035700558219105005,0.004677404183894396,0.7814598083496094,-0.11778464168310165,0.037004582583904266,10.22145938873291
363,Movella DOT,D4:22:CD:07:A7:43,6050121,0.6239249110221863,-0.0035719869192689657,0.0046778093092143536,0.7814621925354004,-0.136306494474411,0.03357962146401405,10.179896354675293
363,Movella DOT,D4:22:CD:07:AA:FB,6050121,0.2192327380180359,0.011366236954927444,0.005182703025639057,0.9755925536155701,0.2176608443260193,0.15266717970371246,9.669981002807617
364,Movella DOT,D4:22:CD:07:AA:FB,6066788,0.21922667324543,0.011366899125277996,0.005188764072954655,0.9755939245223999,0.21325257420539856,0.1401766836643219,9.688375473022461
364,Movella DOT,D4:22:CD:07:A7:43,6066788,0.6239227056503296,-0.0035675563849508762,0.004674832336604595,0.7814639806747437,-0.10079038888216019,0.03643807768821716,10.203152656555176
365,Movella DOT,D4:22:CD:07:AA:FB,6083455,0.21927376091480255,0.011369009502232075,0.005174970254302025,0.9755833745002747,0.20929652452468872,0.1273544430732727,9.683409690856934
365,Movella DOT,D4:22:CD:07:A7:43,6083455,0.6239140629768372,-0.003565701190382242,0.004677163437008858,0.7814708948135376,-0.1122618168592453,0.0351296104490757,10.18274974822998
366,Movella DOT,D4:22:CD:07:A7:43,6100122,0.6239179968833923,-0.0035507644060999155,0.004677768796682358,0.781467854976654,-0.10461678355932236,-0.007558873854577541,10.187376976013184
366,Movella DOT,D4:22:CD:07:AA:FB,6100122,0.21927410364151,0.011365579441189766,0.0051714591681957245,0.9755834341049194,0.17337703704833984,0.13125815987586975,9.68547248840332
367,Movella DOT,D4:22:CD:07:A7:43,6116789,0.6239184737205505,-0.003546688472852111,0.004679621197283268,0.7814674377441406,-0.13138701021671295,-0.0037887366488575935,10.2138032913208
367,Movella DOT,D4:22:CD:07:AA:FB,6116789,0.21927128732204437,0.011367840692400932,0.005159266758710146,0.975584089756012,0.16583603620529175,0.1529465913772583,9.67607307434082
368,Movella DOT,D4:22:CD:07:AA:FB,6133456,0.2192581593990326,0.011371638625860214,0.005162350367754698,0.9755869507789612,0.1648884415626526,0.16216951608657837,9.694690704345703
368,Movella DOT,D4:22:CD:07:A7:43,6133456,0.623918890953064,-0.003542674006894231,0.004677182994782925,0.781467080116272,-0.15726356208324432,0.003010175423696637,10.197131156921387
369,Movella DOT,D4:22:CD:07:AA:FB,6150123,0.21928291022777557,0.011374161578714848,0.005161571782082319,0.9755814075469971,0.17067952454090118,0.14345721900463104,9.688916206359863
369,Movella DOT,D4:22:CD:07:A7:43,6150123,0.62392657995224,-0.003545738523826003,0.004661051090806723,0.7814610004425049,-0.13827179372310638,-0.005271038040518761,10.190600395202637
370,Movella DOT,D4:22:CD:07:A7:43,6166790,0.6239381432533264,-0.0035462917294353247,0.00465833954513073,0.7814517617225647,-0.11371717602014542,0.006078202277421951,10.192537307739258
370,Movella DOT,D4:22:CD:07:AA:FB,6166790,0.2192951887845993,0.011369381099939346,0.005161647219210863,0.9755786657333374,0.19688013195991516,0.13556037843227386,9.663814544677734
371,Movella DOT,D4:22:CD:07:A7:43,6183457,0.6239331364631653,-0.003545617451891303,0.00465882383286953,0.7814557552337646,-0.11829574406147003,0.030530979856848717,10.188921928405762
371,Movella DOT,D4:22:CD:07:AA:FB,6183457,0.21928595006465912,0.011369647458195686,0.005154842976480722,0.9755808711051941,0.20513640344142914,0.13695643842220306,9.670703887939453
372,Movella DOT,D4:22:CD:07:A7:43,6200124,0.6239344477653503,-0.0035522913094609976,0.004653527867048979,0.7814548015594482,-0.10481954365968704,0.030108461156487465,10.199273109436035
372,Movella DOT,D4:22:CD:07:AA:FB,6200124,0.2192961871623993,0.011364591307938099,0.005157193168997765,0.9755785465240479,0.21646982431411743,0.15489700436592102,9.683406829833984
373,Movella DOT,D4:22:CD:07:A7:43,6216791,0.6239345073699951,-0.0035489341244101524,0.0046602217480540276,0.7814547419548035,-0.12162842601537704,0.0344616174697876,10.190549850463867
373,Movella DOT,D4:22:CD:07:AA:FB,6216791,0.21929119527339935,0.011363333091139793,0.005154475104063749,0.9755796790122986,0.2114284187555313,0.1466090977191925,9.680062294006348
374,Movella DOT,D4:22:CD:07:AA:FB,6233458,0.21927177906036377,0.011368525214493275,0.00514824828132987,0.9755839705467224,0.20445196330547333,0.1509765088558197,9.689416885375977
374,Movella DOT,D4:22:CD:07:A7:43,6233458,0.6239335536956787,-0.0035478409845381975,0.004669249523431063,0.781455397605896,-0.12304721027612686,0.028886741027235985,10.192462921142578
375,Movella DOT,D4:22:CD:07:A7:43,6250125,0.6239420771598816,-0.003540359903126955,0.004668918438255787,0.7814486026763916,-0.11713803559541702,0.028385043144226074,10.191950798034668
375,Movella DOT,D4:22:CD:07:AA:FB,6250125,0.21924589574337006,0.01137397438287735,0.005158612504601479,0.9755897521972656,0.19512563943862915,0.15130724012851715,9.686209678649902
376,Movella DOT,D4:22:CD:07:AA:FB,6266792,0.21925894916057587,0.011383218690752983,0.005165938753634691,0.9755866527557373,0.179379403591156,0.12467831373214722,9.686308860778809
376,Movella DOT,D4:22:CD:07:A7:43,6266792,0.6239457726478577,-0.0035374073777347803,0.004679711535573006,0.7814456820487976,-0.12181569635868073,0.01792525127530098,10.19436264038086
377,Movella DOT,D4:22:CD:07:A7:43,6283459,0.623960018157959,-0.0035343437921255827,0.004668311215937138,0.7814344763755798,-0.10756543278694153,-0.005532298237085342,10.195943832397461
377,Movella DOT,D4:22:CD:07:AA:FB,6283459,0.21927784383296967,0.011378622613847256,0.005166155751794577,0.9755824208259583,0.1746283918619156,0.13522164523601532,9.68829345703125
378,Movella DOT,D4:22:CD:07:AA:FB,6300126,0.21926912665367126,0.01137850247323513,0.005169198848307133,0.9755843877792358,0.17364802956581116,0.1254224330186844,9.675936698913574
378,Movella DOT,D4:22:CD:07:A7:43,6300126,0.6239653825759888,-0.0035285030025988817,0.00466516986489296,0.781430184841156,-0.11594610661268234,0.008142590522766113,10.183675765991211
379,Movella DOT,D4:22:CD:07:A7:43,6316793,0.6239758729934692,-0.0035278110299259424,0.004666358698159456,0.7814217805862427,-0.11062020808458328,0.009291008114814758,10.181272506713867
379,Movella DOT,D4:22:CD:07:AA:FB,6316793,0.2192833125591278,0.011375164613127708,0.005168122239410877,0.9755812287330627,0.191676065325737,0.15021157264709473,9.689903259277344
380,Movella DOT,D4:22:CD:07:AA:FB,6333460,0.21927385032176971,0.0113761518150568,0.0051751709543168545,0.9755833148956299,0.18680833280086517,0.14612075686454773,9.670636177062988
380,Movella DOT,D4:22:CD:07:A7:43,6333460,0.6239835619926453,-0.0035336767323315144,0.004660486709326506,0.7814157605171204,-0.1241326630115509,0.016265960410237312,10.193365097045898
381,Movella DOT,D4:22:CD:07:A7:43,6350127,0.6239867210388184,-0.003534222487360239,0.004655842669308186,0.7814130783081055,-0.1250310242176056,0.019307825714349747,10.2033109664917
