device_tag,mac_address,timestamps,quaternions_0,quaternions_1,quaternions_2,quaternions_3,accelerations_0,accelerations_1,accelerations_2
Movella DOT,D4:22:CD:07:AA:FB,666680,0.8108950257301331,0.011017076671123505,-0.004854552913457155,0.5850678086280823,0.1161808893084526,0.15931545197963715,9.689057350158691
Movella DOT,D4:22:CD:07:AA:FB,683347,0.8109521269798279,0.011033952236175537,-0.004942986648529768,0.5849876999855042,0.1259566843509674,0.15351484715938568,9.662457466125488
Movella DOT,D4:22:CD:07:A7:43,683347,0.31313052773475647,-0.0037428922951221466,-0.004984840285032988,0.9496896862983704,-0.07421945780515671,0.015447862446308136,10.17534351348877
Movella DOT,D4:22:CD:07:A7:43,700014,0.31316816806793213,-0.0037632097955793142,-0.0051160696893930435,0.9496765732765198,-0.06173311173915863,0.00680090207606554,10.165417671203613
Movella DOT,D4:22:CD:07:AA:FB,700014,0.8110105991363525,0.01104381587356329,-0.005040233489125967,0.5849055647850037,0.1328033059835434,0.15637722611427307,9.681008338928223
Movella DOT,D4:22:CD:07:AA:FB,716681,0.811034083366394,0.011050395667552948,-0.005134099163115025,0.5848720669746399,0.1417345404624939,0.1503623127937317,9.685709953308105
Movella DOT,D4:22:CD:07:A7:43,716681,0.3131841719150543,-0.0037825682666152716,-0.005263916216790676,0.9496703147888184,-0.053001947700977325,-0.005795369856059551,10.191608428955078
Movella DOT,D4:22:CD:07:A7:43,733348,0.31322237849235535,-0.0037989760749042034,-0.005406607408076525,0.9496569037437439,-0.059865616261959076,-0.02356749400496483,10.193066596984863
Movella DOT,D4:22:CD:07:AA:FB,733348,0.8110581040382385,0.011066299863159657,-0.005227180663496256,0.5848377346992493,0.15594449639320374,0.1565363109111786,9.672325134277344
Movella DOT,D4:22:CD:07:AA:FB,750015,0.8110974431037903,0.011077855713665485,-0.005323446821421385,0.5847818851470947,0.14194704592227936,0.1570829451084137,9.687470436096191
Movella DOT,D4:22:CD:07:A7:43,750015,0.3131827414035797,-0.0038218589033931494,-0.005552648566663265,0.9496690034866333,-0.04670795053243637,-0.025963591411709785,10.176883697509766
Movella DOT,D4:22:CD:07:A7:43,766682,0.3131040632724762,-0.0038445715326815844,-0.005690557416528463,0.9496940970420837,-0.0514344647526741,-0.009734646417200565,10.194770812988281
Movella DOT,D4:22:CD:07:AA:FB,766682,0.8110707998275757,0.01109705213457346,-0.005415312945842743,0.5848177075386047,0.14303992688655853,0.15546341240406036,9.6738920211792
Movella DOT,D4:22:CD:07:AA:FB,783349,0.810985267162323,0.011109366081655025,-0.005504861008375883,0.5849353075027466,0.1449252814054489,0.16738031804561615,9.695455551147461
Movella DOT,D4:22:CD:07:A7:43,783349,0.3130541443824768,-0.003873933805152774,-0.005829195957630873,0.9497094750404358,-0.047261010855436325,0.018504485487937927,10.18393611907959
Movella DOT,D4:22:CD:07:A7:43,800016,0.3131023645401001,-0.003905304940417409,-0.005972118116915226,0.9496926069259644,-0.046810757368803024,0.009494086727499962,10.1762113571167
Movella DOT,D4:22:CD:07:AA:FB,800016,0.811004638671875,0.011121858842670918,-0.00559177715331316,0.5849074125289917,0.14394424855709076,0.1694042831659317,9.682116508483887
Movella DOT,D4:22:CD:07:AA:FB,816683,0.8109729290008545,0.011133206076920033,-0.005678690504282713,0.5849502086639404,0.13723134994506836,0.16312213242053986,9.675496101379395
Movella DOT,D4:22:CD:07:A7:43,816683,0.3130934536457062,-0.003940708469599485,-0.006112418603152037,0.9496945738792419,-0.042324453592300415,0.010118081234395504,10.19831657409668
Movella DOT,D4:22:CD:07:A7:43,833350,0.31304433941841125,-0.003971438389271498,-0.006258122157305479,0.9497095942497253,-0.049798667430877686,0.0047000921331346035,10.186131477355957
Movella DOT,D4:22:CD:07:AA:FB,833350,0.8109517693519592,0.011143339797854424,-0.005767412483692169,0.5849785208702087,0.14928023517131805,0.16059757769107819,9.6666259765625
